,nodes,steps,airtemp,humidity,rainfall,landtemp
246,1,247,30.0,0.9000093,11.609909,30.0
247,1,248,30.0,0.8590585,5.679391,30.0
248,1,249,30.0,0.8604906,1.2901094,30.0
249,1,250,30.0,0.8433444,8.079074,30.0
250,1,251,30.0,0.85888255,2.6661704,30.0
251,1,252,30.0,0.8374148,2.7497714,30.0
252,1,253,30.0,0.8438975,6.8616133,30.0
253,1,254,30.0,0.9120117,6.8634,30.0
254,1,255,30.0,0.8764019,9.791783,30.0
255,1,256,30.0,0.80199724,1.0514863,30.0
256,1,257,30.0,0.83799356,1.3066232,30.0
257,1,258,30.0,0.7872845,1.4701748,30.0
258,1,259,30.0,0.85121304,12.454979,30.0
259,1,260,30.0,0.84627014,2.7876575,30.0
260,1,261,30.0,0.811845,2.8441324,30.0
261,1,262,30.0,0.8169688,1.8045627,30.0
262,1,263,30.0,0.7991645,1.808703,30.0
263,1,264,30.0,0.8379124,14.699186,30.0
264,1,265,30.0,0.87685406,10.536988,30.0
265,1,266,30.0,0.8291081,0.9476858,30.0
266,1,267,30.0,0.8053062,0.06664148,30.0
267,1,268,30.0,0.8420524,2.0830274,30.0
268,1,269,30.0,0.83176523,4.641751,30.0
269,1,270,30.0,0.8144951,0.5691118,30.0
270,1,271,30.0,0.80948967,4.456025,30.0
271,1,272,30.0,0.78360546,2.318828,30.0
272,1,273,30.0,0.86901504,11.027624,30.0
273,1,274,30.0,0.8387465,0.7789077,30.0
274,1,275,30.0,0.8234767,8.796912,30.0
275,1,276,30.0,0.8068784,1.162183,30.0
276,1,277,30.0,0.809697,2.4764616,30.0
277,1,278,30.0,0.84280956,2.3032055,30.0
278,1,279,30.0,0.86420757,8.113349,30.0
279,1,280,30.0,0.8070054,0.3858722,30.0
280,1,281,30.0,0.87157416,3.8442435,30.0
281,1,282,30.0,0.80877936,0.57015896,30.0
282,1,283,30.0,0.7965882,0.6897662,30.0
283,1,284,30.0,0.82392454,2.1390138,30.0
284,1,285,30.0,0.7949116,1.6109651,30.0
285,1,286,30.0,0.7801315,0.6317211,30.0
286,1,287,30.0,0.802222,3.6083517,30.0
287,1,288,30.0,0.8174991,3.5378463,30.0
288,1,289,30.0,0.7880465,2.090896,30.0
289,1,290,30.0,0.8061638,2.0662992,30.0
290,1,291,30.0,0.7473425,0.19422492,30.0
291,1,292,30.0,0.7851237,0.11179267,30.0
292,1,293,30.0,0.7650152,0.14042717,30.0
293,1,294,30.0,0.7453757,0.020607851,30.0
294,1,295,30.0,0.70474946,0.0,30.0
295,1,296,30.0,0.71601146,0.0,30.0
296,1,297,30.0,0.73414755,0.0,30.0
297,1,298,30.0,0.7829786,0.0,30.0
298,1,299,30.0,0.7255704,0.0,30.0
299,1,300,30.0,0.7510437,1.0200857,30.0
300,1,301,30.0,0.8262253,9.624139,30.0
301,1,302,30.0,0.8380583,4.037228,30.0
302,1,303,30.0,0.78386295,0.7404202,30.0
303,1,304,30.0,0.7582131,0.18737777,30.0
304,1,305,30.0,0.7019806,0.029107258,30.0
305,1,306,30.0,0.7115628,0.029994441,30.0
306,1,307,30.0,0.7310357,0.5843226,30.0
307,1,308,30.0,0.72636384,0.1460182,30.0
308,1,309,30.0,0.76412237,0.4270838,30.0
309,1,310,30.0,0.6981343,2.0193985,30.0
310,1,311,30.0,0.684412,0.11684856,30.0
311,1,312,30.0,0.7001536,0.10882426,30.0
312,1,313,30.0,0.61863196,0.0,30.0
313,1,314,30.0,0.5636832,3.469447e-15,30.0
314,1,315,30.0,0.6213998,0.014268486,30.0
315,1,316,30.0,0.5405701,0.0,30.0
316,1,317,30.0,0.5589264,0.0,30.0
317,1,318,30.0,0.55494285,3.469447e-15,30.0
318,1,319,30.0,0.5624951,8.326673e-14,30.0
319,1,320,30.0,0.54675084,7.979728e-14,30.0
320,1,321,30.0,0.61839426,0.033700723,30.0
321,1,322,30.0,0.6703236,0.36567718,30.0
322,1,323,30.0,0.6816973,4.961385,30.0
323,1,324,30.0,0.65998465,4.1633363e-14,30.0
324,1,325,30.0,0.48545596,0.0009383941,30.0
325,1,326,30.0,0.45321894,7.979728e-14,30.0
326,1,327,30.0,0.50915563,3.469447e-15,30.0
327,1,328,30.0,0.49030387,7.979728e-14,30.0
328,1,329,30.0,0.4286602,0.0,30.0
329,1,330,30.0,0.39051366,0.0,30.0
330,1,331,30.0,0.4819287,3.469447e-15,30.0
331,1,332,30.0,0.4265341,7.979728e-14,30.0
332,1,333,30.0,0.35905394,0.0,30.0
333,1,334,30.0,0.31016102,0.0,30.0
334,1,335,30.0,0.35592958,3.469447e-15,30.0
335,1,336,30.0,0.37738597,8.326673e-14,30.0
336,1,337,30.0,0.3233648,7.979728e-14,30.0
337,1,338,30.0,0.3383919,0.0,30.0
338,1,339,30.0,0.34403723,0.0,30.0
339,1,340,30.0,0.2869712,0.0,30.0
340,1,341,30.0,0.28538886,0.0,30.0
341,1,342,30.0,0.29177,0.0,30.0
342,1,343,30.0,0.31201354,0.0,30.0
343,1,344,30.0,0.35343447,0.0,30.0
344,1,345,30.0,0.34378508,0.0,30.0
345,1,346,30.0,0.31924778,0.0,30.0
346,1,347,30.0,0.29288927,0.0,30.0
347,1,348,30.0,0.25803944,0.0,30.0
348,1,349,30.0,0.27071717,0.0,30.0
349,1,350,30.0,0.27128455,0.0,30.0
350,1,351,30.0,0.28748408,3.469447e-15,30.0
351,1,352,30.0,0.32567126,7.979728e-14,30.0
352,1,353,30.0,0.29378328,0.0,30.0
353,1,354,30.0,0.3053048,0.0,30.0
354,1,355,30.0,0.30964184,3.469447e-15,30.0
355,1,356,30.0,0.28103667,8.326673e-14,30.0
356,1,357,30.0,0.2644984,7.979728e-14,30.0
357,1,358,30.0,0.2381889,0.0,30.0
358,1,359,30.0,0.25967473,0.0,30.0
359,1,360,30.0,0.25483543,0.0,30.0
360,1,361,30.0,0.24099924,3.469447e-15,30.0
361,1,362,30.0,0.24086006,7.979728e-14,30.0
362,1,363,30.0,0.278014,0.0,30.0
363,1,364,30.0,0.28484923,0.0,30.0
364,1,365,30.0,0.24228692,0.0,30.0
365,1,366,30.0,0.22705373,3.469447e-15,30.0
366,1,367,30.0,0.25307116,7.979728e-14,30.0
367,1,368,30.0,0.27389565,0.0,30.0
368,1,369,30.0,0.25225076,0.0,30.0
369,1,370,30.0,0.21800627,3.469447e-15,30.0
370,1,371,30.0,0.23894858,7.979728e-14,30.0
371,1,372,30.0,0.2497848,0.0,30.0
372,1,373,30.0,0.21984187,0.0,30.0
373,1,374,30.0,0.22797188,0.0,30.0
374,1,375,30.0,0.255368,0.0,30.0
375,1,376,30.0,0.26598746,0.0,30.0
376,1,377,30.0,0.19672814,0.0,30.0
377,1,378,30.0,0.1958156,1.7347235e-15,30.0
378,1,379,30.0,0.21891434,3.989864e-14,30.0
379,1,380,30.0,0.23657183,0.0,30.0
380,1,381,30.0,0.24344811,0.0,30.0
381,1,382,30.0,0.2898122,0.0,30.0
382,1,383,30.0,0.44477418,0.0114099225,30.0
383,1,384,30.0,0.42093068,0.3950612,30.0
384,1,385,30.0,0.16202186,0.0,30.0
385,1,386,30.0,0.17604451,0.0,30.0
386,1,387,30.0,0.1926879,0.0,30.0
387,1,388,30.0,0.17838122,0.0,30.0
388,1,389,30.0,0.22206491,0.0,30.0
389,1,390,30.0,0.23153889,0.0,30.0
390,1,391,30.0,0.20425656,3.469447e-15,30.0
391,1,392,30.0,0.19922476,7.979728e-14,30.0
392,1,393,30.0,0.17446692,0.0,30.0
393,1,394,30.0,0.20788038,0.0,30.0
394,1,395,30.0,0.18321054,0.0,30.0
395,1,396,30.0,0.26549762,0.0,30.0
396,1,397,30.0,0.2729115,0.0,30.0
397,1,398,30.0,0.45791888,0.81855017,30.0
398,1,399,30.0,0.499101,0.012178765,30.0
399,1,400,30.0,0.44593024,3.469447e-15,30.0
400,1,401,30.0,0.3857282,8.326673e-14,30.0
401,1,402,30.0,0.18160701,7.979728e-14,30.0
402,1,403,30.0,0.1710118,3.469447e-15,30.0
403,1,404,30.0,0.20085073,7.979728e-14,30.0
404,1,405,30.0,0.15824616,3.469447e-15,30.0
405,1,406,30.0,0.14933355,7.979728e-14,30.0
406,1,407,30.0,0.17379028,0.0,30.0
407,1,408,30.0,0.1502395,0.0,30.0
408,1,409,30.0,0.15458845,3.469447e-15,30.0
409,1,410,30.0,0.16930394,7.979728e-14,30.0
410,1,411,30.0,0.17441449,0.0,30.0
411,1,412,30.0,0.1641401,0.0,30.0
412,1,413,30.0,0.19362533,0.0,30.0
413,1,414,30.0,0.23077998,0.0,30.0
414,1,415,30.0,0.36734787,0.0,30.0
415,1,416,30.0,0.41186607,3.469447e-15,30.0
416,1,417,30.0,0.2478457,7.979728e-14,30.0
417,1,418,30.0,0.17432484,0.0,30.0
418,1,419,30.0,0.15639879,0.0,30.0
419,1,420,30.0,0.15028614,0.0,30.0
420,1,421,30.0,0.16215707,0.0,30.0
421,1,422,30.0,0.15088922,0.0,30.0
422,1,423,30.0,0.14047366,0.0,30.0
423,1,424,30.0,0.11973842,0.0,30.0
424,1,425,30.0,0.15844244,0.0,30.0
425,1,426,30.0,0.13686551,0.0,30.0
426,1,427,30.0,0.1597743,0.0,30.0
427,1,428,30.0,0.17952701,0.0,30.0
428,1,429,30.0,0.18763067,0.0,30.0
429,1,430,30.0,0.19048245,0.0,30.0
430,1,431,30.0,0.31169492,0.0,30.0
431,1,432,30.0,0.4246764,0.07130718,30.0
432,1,433,30.0,0.5100464,0.24764523,30.0
433,1,434,30.0,0.4235332,1.1060573,30.0
434,1,435,30.0,0.288811,0.13257506,30.0
435,1,436,30.0,0.13230187,3.469447e-15,30.0
436,1,437,30.0,0.14387593,7.979728e-14,30.0
437,1,438,30.0,0.17267366,0.0,30.0
438,1,439,30.0,0.30478635,0.0,30.0
439,1,440,30.0,0.45601454,1.6866868,30.0
440,1,441,30.0,0.5535819,5.4313717,30.0
441,1,442,30.0,0.47108346,0.37037057,30.0
442,1,443,30.0,0.46377844,2.117934,30.0
443,1,444,30.0,0.51739585,1.3123922,30.0
444,1,445,30.0,0.48738208,2.1406515,30.0
445,1,446,30.0,0.41325194,0.0,30.0
446,1,447,30.0,0.3162221,0.0,30.0
447,1,448,30.0,0.24084829,0.0,30.0
448,1,449,30.0,0.45697957,1.9292783,30.0
449,1,450,30.0,0.5297238,2.1391668,30.0
450,1,451,30.0,0.6313299,1.944182,30.0
451,1,452,30.0,0.44870925,0.013050202,30.0
452,1,453,30.0,0.45971382,0.028782737,30.0
453,1,454,30.0,0.5119107,1.2444711,30.0
454,1,455,30.0,0.533639,0.16896097,30.0
455,1,456,30.0,0.56785905,1.3272563,30.0
456,1,457,30.0,0.4813937,0.4689629,30.0
457,1,458,30.0,0.53652364,2.7550123,30.0
458,1,459,30.0,0.48828003,0.009220399,30.0
459,1,460,30.0,0.63754255,3.5949912,30.0
460,1,461,30.0,0.54267716,0.00826543,30.0
461,1,462,30.0,0.53151274,0.29624778,30.0
462,1,463,30.0,0.478016,0.0,30.0
463,1,464,30.0,0.36544135,0.008289034,30.0
464,1,465,30.0,0.4358548,0.021727616,30.0
465,1,466,30.0,0.47507408,0.1298064,30.0
466,1,467,30.0,0.49484485,0.11203025,30.0
467,1,468,30.0,0.5569059,2.7908487,30.0
468,1,469,30.0,0.41222483,0.04345488,30.0
469,1,470,30.0,0.4258717,0.0,30.0
470,1,471,30.0,0.4907177,2.362789,30.0
471,1,472,30.0,0.533056,0.46854436,30.0
472,1,473,30.0,0.5218661,0.42023635,30.0
473,1,474,30.0,0.5741533,2.6742802,30.0
474,1,475,30.0,0.5891929,12.108478,30.0
475,1,476,30.0,0.68610483,10.468602,30.0
476,1,477,30.0,0.6137564,0.30868995,30.0
477,1,478,30.0,0.7012338,1.6114486,30.0
478,1,479,30.0,0.7635145,17.412004,30.0
479,1,480,30.0,0.68984234,1.766542,30.0
480,1,481,30.0,0.64228654,0.7181041,30.0
481,1,482,30.0,0.6442178,0.1313344,30.0
482,1,483,30.0,0.6628443,0.5226288,30.0
483,1,484,30.0,0.6518122,0.2802245,30.0
484,1,485,30.0,0.6613062,0.14698929,30.0
485,1,486,30.0,0.6508015,0.11133787,30.0
486,1,487,30.0,0.62322557,0.3588535,30.0
487,1,488,30.0,0.65150595,11.273257,30.0
488,1,489,30.0,0.77302974,2.770532,30.0
489,1,490,30.0,0.6410618,0.05670198,30.0
490,1,491,30.0,0.5707639,0.7673113,30.0
491,1,492,30.0,0.6518432,8.601826,30.0
492,1,493,30.0,0.6941961,0.002238769,30.0
493,1,494,30.0,0.6475551,0.0048746928,30.0
494,1,495,30.0,0.66039413,0.34817412,30.0
495,1,496,30.0,0.7113568,7.0574865,30.0
496,1,497,30.0,0.69523346,0.78247285,30.0
497,1,498,30.0,0.6986492,0.55185413,30.0
498,1,499,30.0,0.6190507,0.13063462,30.0
499,1,500,30.0,0.7215104,4.313843,30.0
500,1,501,30.0,0.7037732,3.7660675,30.0
501,1,502,30.0,0.6446383,0.4035163,30.0
502,1,503,30.0,0.67715144,0.46741098,30.0
503,1,504,30.0,0.66744787,7.792999,30.0
504,1,505,30.0,0.72631496,1.3464879,30.0
505,1,506,30.0,0.7125733,4.970289,30.0
506,1,507,30.0,0.694866,1.8282157,30.0
507,1,508,30.0,0.6804735,0.32479966,30.0
508,1,509,30.0,0.74000937,23.331617,30.0
509,1,510,30.0,0.794846,3.0307474,30.0
510,1,511,30.0,0.73153764,0.314191,30.0
511,1,512,30.0,0.7383259,4.838951,30.0
512,1,513,30.0,0.7398271,0.0134312175,30.0
513,1,514,30.0,0.7427109,0.67636627,30.0
514,1,515,30.0,0.72764546,2.2022586,30.0
515,1,516,30.0,0.76997596,3.2983522,30.0
516,1,517,30.0,0.8419094,4.6394224,30.0
517,1,518,30.0,0.7938204,2.3055933,30.0
518,1,519,30.0,0.73039484,1.3021343,30.0
519,1,520,30.0,0.7246308,0.674207,30.0
520,1,521,30.0,0.6938669,0.75000757,30.0
521,1,522,30.0,0.746635,0.11152516,30.0
522,1,523,30.0,0.8166191,0.023561269,30.0
523,1,524,30.0,0.7517196,0.570719,30.0
524,1,525,30.0,0.75626016,2.6586792,30.0
525,1,526,30.0,0.82079,2.8633215,30.0
526,1,527,30.0,0.78166217,1.1892471,30.0
527,1,528,30.0,0.7381557,0.5054861,30.0
528,1,529,30.0,0.78552556,1.0596138,30.0
529,1,530,30.0,0.7810786,11.498191,30.0
530,1,531,30.0,0.74310255,0.9457022,30.0
531,1,532,30.0,0.70695305,0.101834044,30.0
532,1,533,30.0,0.771061,0.34421024,30.0
533,1,534,30.0,0.6876911,0.047683336,30.0
534,1,535,30.0,0.7113037,0.015507595,30.0
535,1,536,30.0,0.6880973,0.959074,30.0
536,1,537,30.0,0.6953528,0.048542988,30.0
537,1,538,30.0,0.76449096,16.885378,30.0
538,1,539,30.0,0.80192024,0.81625384,30.0
539,1,540,30.0,0.75070804,3.9398842,30.0
540,1,541,30.0,0.81203926,0.75045973,30.0
541,1,542,30.0,0.7439795,0.021596119,30.0
542,1,543,30.0,0.7137857,0.36358747,30.0
543,1,544,30.0,0.74833477,1.3642244,30.0
