,nodes,steps,airtemp,humidity,rainfall,landtemp
194,1,195,30.0,0.7708528,0.014983803,30.0
195,1,196,30.0,0.80531937,0.5341293,30.0
196,1,197,30.0,0.82273567,1.2311002,30.0
197,1,198,30.0,0.8591005,20.493984,30.0
198,1,199,30.0,0.84413016,4.076621,30.0
199,1,200,30.0,0.82533765,1.8836987,30.0
200,1,201,30.0,0.88597775,4.7701306,30.0
201,1,202,30.0,0.8597944,9.424391,30.0
202,1,203,30.0,0.8700386,7.321263,30.0
203,1,204,30.0,0.76528907,0.37018552,30.0
204,1,205,30.0,0.8050653,8.693255,30.0
205,1,206,30.0,0.8949189,4.157882,30.0
206,1,207,30.0,0.90232766,14.648928,30.0
207,1,208,30.0,0.8451621,1.1172438,30.0
208,1,209,30.0,0.8234473,0.5056415,30.0
209,1,210,30.0,0.83285224,5.855332,30.0
210,1,211,30.0,0.8734741,10.366075,30.0
211,1,212,30.0,0.850795,5.886073,30.0
212,1,213,30.0,0.77561754,0.34078494,30.0
213,1,214,30.0,0.8021654,1.7018893,30.0
214,1,215,30.0,0.90868855,16.617676,30.0
215,1,216,30.0,0.8486451,2.9656858,30.0
216,1,217,30.0,0.8431703,2.5839388,30.0
217,1,218,30.0,0.84600526,4.376287,30.0
218,1,219,30.0,0.8895421,6.3290353,30.0
219,1,220,30.0,0.8114592,0.6105597,30.0
220,1,221,30.0,0.7762841,2.03941,30.0
221,1,222,30.0,0.8262496,6.5585594,30.0
222,1,223,30.0,0.82223415,4.937882,30.0
223,1,224,30.0,0.7730171,3.2968128,30.0
224,1,225,30.0,0.88518834,11.440398,30.0
225,1,226,30.0,0.8585486,5.1379147,30.0
226,1,227,30.0,0.8042343,0.7516632,30.0
227,1,228,30.0,0.8189548,1.4913023,30.0
228,1,229,30.0,0.85304505,11.906772,30.0
229,1,230,30.0,0.88180983,16.154997,30.0
230,1,231,30.0,0.838655,5.8241143,30.0
231,1,232,30.0,0.82670766,4.5381675,30.0
232,1,233,30.0,0.82546914,10.4717045,30.0
233,1,234,30.0,0.8551516,14.153722,30.0
234,1,235,30.0,0.8393427,8.853581,30.0
235,1,236,30.0,0.87526256,20.45007,30.0
236,1,237,30.0,0.88383013,42.186306,30.0
237,1,238,30.0,0.888773,5.041799,30.0
238,1,239,30.0,0.8822007,9.987265,30.0
239,1,240,30.0,0.8597791,14.372637,30.0
240,1,241,30.0,0.8794149,12.260705,30.0
241,1,242,30.0,0.85716313,18.891273,30.0
242,1,243,30.0,0.87941474,32.97295,30.0
243,1,244,30.0,0.89243793,8.9831295,30.0
244,1,245,30.0,0.88865787,4.644138,30.0
245,1,246,30.0,0.8728382,9.19822,30.0
246,1,247,30.0,0.89295304,20.336449,30.0
247,1,248,30.0,0.8336816,2.637634,30.0
248,1,249,30.0,0.86420643,1.4143482,30.0
249,1,250,30.0,0.8442474,1.1033673,30.0
250,1,251,30.0,0.8572237,8.842882,30.0
251,1,252,30.0,0.8635949,3.8462503,30.0
252,1,253,30.0,0.87038565,12.933756,30.0
253,1,254,30.0,0.8627454,23.839722,30.0
254,1,255,30.0,0.8167058,1.3315707,30.0
255,1,256,30.0,0.80885893,0.44277364,30.0
256,1,257,30.0,0.830634,1.0014496,30.0
257,1,258,30.0,0.8238207,3.6637917,30.0
258,1,259,30.0,0.86758024,8.662987,30.0
259,1,260,30.0,0.78814536,0.21822065,30.0
260,1,261,30.0,0.8189362,0.18863751,30.0
261,1,262,30.0,0.8302567,1.9886534,30.0
262,1,263,30.0,0.8021775,2.307066,30.0
263,1,264,30.0,0.82074755,5.562288,30.0
264,1,265,30.0,0.8822189,5.0347557,30.0
265,1,266,30.0,0.82860017,1.5868621,30.0
266,1,267,30.0,0.79356617,0.006160137,30.0
267,1,268,30.0,0.83487105,0.59005487,30.0
268,1,269,30.0,0.8214485,0.82310504,30.0
269,1,270,30.0,0.82509136,0.46509886,30.0
270,1,271,30.0,0.78797054,0.6037027,30.0
271,1,272,30.0,0.7949155,0.9477244,30.0
272,1,273,30.0,0.81465447,0.66152066,30.0
273,1,274,30.0,0.84362626,3.769381,30.0
274,1,275,30.0,0.79715174,1.137806,30.0
275,1,276,30.0,0.80197996,0.8360411,30.0
276,1,277,30.0,0.78006566,0.1860877,30.0
277,1,278,30.0,0.793884,0.3888518,30.0
278,1,279,30.0,0.84906775,8.583271,30.0
279,1,280,30.0,0.8028561,0.0037584952,30.0
280,1,281,30.0,0.8451293,1.5461553,30.0
281,1,282,30.0,0.78613424,0.040550098,30.0
